matrix_sha256	row_id	disposition	harbor_rule	replacement_owner	destination_paths	source_basis	license_treatment	evidence_refs	result
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-LCH-004	rewrite	REWRITE-NO-COPY	P30 first clean-room session port slice (Follow-up B, selected by bb-89n.7)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 REWRITE-NO-COPY rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-LCH-005	rewrite	REWRITE-NO-COPY	P30 first clean-room session port slice (Follow-up B, selected by bb-89n.7)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 REWRITE-NO-COPY rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-LCH-006	discard	DISCARD-NO-HARBOR	P30 first clean-room session port slice (Follow-up B, selected by bb-89n.7)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 DISCARD-NO-HARBOR rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-LCH-007	rewrite	REWRITE-NO-COPY	P30 first clean-room session port slice (Follow-up B, selected by bb-89n.7)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 REWRITE-NO-COPY rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-001	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 DISCARD-NO-HARBOR rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-002	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 DISCARD-NO-HARBOR rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-003	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 DISCARD-NO-HARBOR rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-004	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 DISCARD-NO-HARBOR rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-005	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 DISCARD-NO-HARBOR rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-SMK-006	discard	DISCARD-NO-HARBOR	Canonical E4 contract tests and real P30 gate (bb-89n.14)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 DISCARD-NO-HARBOR rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-CLI-001	rewrite	REWRITE-NO-COPY	P30 first clean-room session port slice (Follow-up B, selected by bb-89n.7)	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 REWRITE-NO-COPY rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-CLI-002	discard	DISCARD-NO-HARBOR	No product replacement	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 DISCARD-NO-HARBOR rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	APP-CLI-003	discard	DISCARD-NO-HARBOR	No product replacement	PENDING:bb-89n.16-final-product-record	PENDING:assigned owner must apply accepted bb-89n.6 DISCARD-NO-HARBOR rule without P24 source ancestry	PENDING:bb-89n.16-final-product-record	PENDING:assigned-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-001	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:59,1171	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-002	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:95,617-618	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-003	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:59,122,127	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-004	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:167	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-005	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:185,665	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-006	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:343-347	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-007	discard	OMP-MIT-CLEAN	Removed before v16.5.0; current container owner at lines 674-681	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-008	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:449-471	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-009	discard	OMP-MIT-CLEAN	Removed before v16.5.0; current clear owner at lines 595-598	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-010	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:617-618	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-011	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:665	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-012	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:674-681 (without reminder)	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-013	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:920-934 (without reminder)	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-014	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:946-948,1577-1589	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-015	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1171	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-016	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1538	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-017	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1577-1589	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-018	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1591-1639	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-019	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1660-1685	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-020	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1724-1725	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-021	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:1844-1914	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-022	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:3459-3469	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-023	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:3578-3581	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-024	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:3860-3874	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-025	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:3955-3958	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-026	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:4062-4064	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-027	discard	OMP-MIT-CLEAN	packages/coding-agent/src/modes/interactive-mode.ts:4219-4221	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
e6bae987ffc0c6bbc5fad384a3eab858cc287b1e482ad188379d762e2aaad87d	OMP-MOD-028	discard	OMP-MIT-CLEAN	Removed before v16.5.0; current todo owner at lines 4396-4415	PENDING:bb-89n.16-final-product-record	Clean OMP v16.5.0 at commit 3047c27c332c5629c8e063283d349384c10c9a56; candidate absence/retention proof pending bb-89n.16	OMP MIT; clean root LICENSE sha256:545636e19386d3d4e0ae6d77354527499999c3ebfbca61b9fa5aa4ead7c0b308	PENDING:bb-89n.16-owner-supplied	PENDING
